"ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title"
10408693,1.8e-09,1.47e-11,13.995785,16.6893846,3.7793638,"F13A1","coagulation factor XIII, A1 subunit"
10598055,1.85e-09,1.52e-11,-13.969698,16.6561755,-2.8010918,"ND3","NADH dehydrogenase subunit 3"
10548585,1.96e-09,1.62e-11,-13.919143,16.5916631,-2.7827906,"YBX3","Y box protein 3"
10589004,1.97e-09,1.64e-11,-13.910474,16.5805805,-1.4266971,"QARS","glutaminyl-tRNA synthetase"
10584700,1.98e-09,1.65e-11,-13.904613,16.573084,-1.9336804,"DPAGT1","dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)"
10420089,2.08e-09,1.79e-11,-13.842981,16.4940821,-2.2703946,"NEDD8","neural precursor cell expressed, developmentally down-regulated gene 8"
10520842,2.08e-09,1.79e-11,-13.841371,16.4920136,-1.8328236,"BRE","brain and reproductive organ-expressed protein"
10563094,2.08e-09,1.79e-11,-13.84088,16.4913827,-1.8911238,"RPS11","ribosomal protein S11"
10438564,2.37e-09,2.04e-11,-13.738163,16.3590081,-1.2253709,"RPS10","ribosomal protein S10"
10493094,2.39e-09,2.07e-11,-13.726631,16.3440924,-1.5222898,"MRPL24","mitochondrial ribosomal protein L24"
10395058,2.61e-09,2.29e-11,-13.6474,16.2413138,-1.7662986,"ADI1","acireductone dioxygenase 1"
10558439,3.2e-09,2.86e-11,-13.477811,16.0195564,-2.4408957,"GM6756","3-phosphoglycerate dehydrogenase pseudogene"
10510391,3.48e-09,3.14e-11,-13.405009,15.923612,-3.4189363,"SRM","spermidine synthase"
10556208,3.93e-09,3.58e-11,-13.304239,15.7900627,-2.3233744,"AKIP1","A kinase (PRKA) interacting protein 1"
10396936,4.19e-09,3.83e-11,13.253513,15.722506,2.3630649,"SMOC1","SPARC related modular calcium binding 1"
10375461,4.26e-09,3.91e-11,-13.238053,15.7018718,-1.519735,"RPL7","ribosomal protein L7"
10495530,4.3e-09,3.97e-11,-13.225983,15.6857477,-1.6994216,"DPH5","diphthamide biosynthesis 5"
10521174,4.35e-09,4.03e-11,-13.215448,15.6716634,-1.5453817,"RNF4","ring finger protein 4"
10447354,4.47e-09,4.17e-11,-13.188597,15.6357237,-1.9344911,"TMX2","thioredoxin-related transmembrane protein 2"
10409338,4.47e-09,4.18e-11,-13.187174,15.633817,-2.2016619,"NOP16","NOP16 nucleolar protein"
10587284,4.75e-09,4.46e-11,-13.138924,15.5690708,-1.6828611,"ELOVL5","ELOVL family member 5, elongation of long chain fatty acids (yeast)"
10418475,4.84e-09,4.57e-11,-13.120908,15.5448435,-1.3992593,"SPCS1","signal peptidase complex subunit 1 homolog (S. cerevisiae)"
10546079,5.21e-09,4.96e-11,-13.058945,15.4612976,-1.8975181,"CNBP","cellular nucleic acid binding protein"
10375880,5.45e-09,5.2e-11,-13.022891,15.4125287,-2.7127553,"NHP2","NHP2 ribonucleoprotein"
10525887,5.46e-09,5.24e-11,-13.018073,15.4060029,-2.5500272,"BRI3BP","Bri3 binding protein"
10390502,5.64e-09,5.48e-11,-12.984262,15.3601495,-2.346332,"RPL23","ribosomal protein L23"
10434441,6.18e-09,6.03e-11,-12.913223,15.2634756,-2.1996151,"ECE2","endothelin converting enzyme 2"
10507567,6.2e-09,6.07e-11,12.90839,15.256882,1.2773269,"OLFR62","olfactory receptor 62"
10449242,6.3e-09,6.19e-11,-12.893469,15.2365128,-4.1056659,"SNRPG","small nuclear ribonucleoprotein polypeptide G"
10592237,7.03e-09,6.94e-11,-12.808641,15.1203298,-1.994253,"EI24","etoposide induced 2.4 mRNA"
10425226,7.05e-09,6.98e-11,-12.804464,15.1145917,-1.7398919,"EIF3L","eukaryotic translation initiation factor 3, subunit L"
10384123,8.33e-09,8.43e-11,-12.665992,14.9234795,-2.1821998,"DDX56","DEAD (Asp-Glu-Ala-Asp) box polypeptide 56"
10521088,8.33e-09,8.44e-11,12.665634,14.9229837,1.5212499,"GM10459","predicted gene 10459"
10522668,8.33e-09,8.46e-11,-12.663964,14.9206676,-2.4895373,"PAICS","phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase"
10548105,8.6e-09,8.76e-11,-12.637984,14.8846117,-4.0247889,"CCND2","cyclin D2"
10375951,9.76e-09,9.98e-11,-12.54297,14.7522128,-1.2939198,"9530068E07RIK","RIKEN cDNA 9530068E07 gene"
10410530,9.86e-09,1.01e-10,12.532446,14.7374971,2.7896933,"SLC6A19","solute carrier family 6 (neurotransmitter transporter), member 19"
10372110,1.01e-08,1.04e-10,12.515329,14.7135392,2.3755239,"PHXR2","per-hexamer repeat gene 2"
10595452,1.01e-08,1.05e-10,-12.508496,14.7039675,-1.9337896,"UBE2CBP","ubiquitin-conjugating enzyme E2C binding protein"
10351026,1.01e-08,1.05e-10,-12.508283,14.7036693,-2.4388583,"GAS5","growth arrest specific 5"
10476093,1.03e-08,1.07e-10,-12.49157,14.6802395,-1.7729901,"NOP56","NOP56 ribonucleoprotein"
10508465,1.21e-08,1.28e-10,-12.363129,14.499305,-2.1621935,"MARCKSL1","MARCKS-like 1"
10603651,1.21e-08,1.29e-10,-12.359986,14.494858,-1.4001428,"1810030O07RIK","RIKEN cDNA 1810030O07 gene"
10507539,1.25e-08,1.33e-10,-12.336727,14.461919,-1.4385352,"ELOVL1","elongation of very long chain fatty acids (FEN1"
10356859,1.27e-08,1.36e-10,-12.321708,14.440623,-1.7583675,"DTYMK","deoxythymidylate kinase"
10597266,1.36e-08,1.46e-10,12.270426,14.3677448,1.4470309,"ALS2CL","ALS2 C-terminal like"
10550762,1.38e-08,1.49e-10,12.257191,14.3488952,1.0350432,"GM10662","predicted gene 10662"
10490078,1.39e-08,1.5e-10,-12.250377,14.3391836,-2.2497026,"SUMO1","small ubiquitin-like modifier 1"
10510462,1.43e-08,1.56e-10,-12.22392,14.3014352,-1.2418305,"TRMT112","tRNA methyltransferase 11-2"
10442373,1.46e-08,1.59e-10,12.209054,14.2801959,1.684642,"DCPP2","demilune cell and parotid protein 2"
10432661,1.49e-08,1.64e-10,-12.186211,14.247517,-1.1996541,"GALNT6","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6"
10529817,1.49e-08,1.65e-10,-12.183527,14.2436744,-2.0617203,"GM6937","ribosomal protein L15 pseudogene"
10468869,1.49e-08,1.66e-10,-12.179451,14.2378376,-2.3935492,"PRDX3","peroxiredoxin 3"
10486029,1.49e-08,1.66e-10,-12.178313,14.2362076,-1.9352306,"DPH6","diphthamine biosynthesis 6"
10568050,1.5e-08,1.67e-10,-12.174574,14.2308508,-2.0390233,"ALDOA","aldolase A, fructose-bisphosphate"
10429949,1.51e-08,1.69e-10,-12.16714,14.2201971,-1.3003927,"RPL29","ribosomal protein L29"
10352348,1.54e-08,1.73e-10,-12.148892,14.1940218,-2.2368025,"CNIH4","cornichon family AMPA receptor auxiliary protein 4"
10557139,1.57e-08,1.77e-10,-12.134418,14.1732369,-1.2245748,"UBFD1","ubiquitin family domain containing 1"
10562360,1.66e-08,1.87e-10,-12.092432,14.1128318,-1.4031363,"GPI1","glucose phosphate isomerase 1"
10595183,1.68e-08,1.91e-10,-12.0805,14.0956334,-1.3711237,"EEF1A1","eukaryotic translation elongation factor 1 alpha 1"
10454332,1.7e-08,1.94e-10,-12.069679,14.080025,-1.7527755,"ELP2","elongator acetyltransferase complex subunit 2"
10392070,1.71e-08,1.95e-10,-12.063742,14.0714571,-1.3085732,"STRADA","STE20-related kinase adaptor alpha"
10363541,1.78e-08,2.05e-10,-12.028858,14.0210396,-2.9513589,"GM5424","argininosuccinate synthase pseudogene"
10457731,1.81e-08,2.09e-10,-12.01452,14.0002837,-2.5196145,"RPL35","ribosomal protein L35"
10526508,1.82e-08,2.12e-10,-12.005394,13.987062,-1.6689692,"FIS1","fission, mitochondrial 1"
10454606,1.82e-08,2.13e-10,-12.00393,13.9849407,-2.0246085,"WDR36","WD repeat domain 36"
10586484,1.82e-08,2.13e-10,-12.002276,13.9825422,-2.5928708,"FAM96A","family with sequence similarity 96, member A"
10586477,1.85e-08,2.16e-10,-11.991652,13.9671369,-1.7828247,"PPIB","peptidylprolyl isomerase B"
10496494,1.85e-08,2.17e-10,-11.988176,13.9620942,-1.6897621,"TSPAN5","tetraspanin 5"
10605815,1.9e-08,2.24e-10,11.968371,13.9333386,1.1136616,"ASB12","ankyrin repeat and SOCS box-containing 12"
10348924,1.91e-08,2.26e-10,-11.960772,13.9222958,-1.1175858,"RPL18A","ribosomal protein L18A"
10581455,1.91e-08,2.26e-10,11.959738,13.9207914,1.8092852,"ESRP2","epithelial splicing regulatory protein 2"
10594835,1.98e-08,2.35e-10,-11.932475,13.8811221,-1.1115339,"POLR2M","polymerase (RNA) II (DNA directed) polypeptide M"
10605090,2.01e-08,2.4e-10,-11.917674,13.8595545,-1.6979604,"IDH3G","isocitrate dehydrogenase 3 (NAD+), gamma"
10512308,2.16e-08,2.59e-10,-11.864996,13.7826167,-2.5481368,"SIGMAR1","sigma non-opioid intracellular receptor 1"
10539042,2.34e-08,2.81e-10,-11.808248,13.6994261,-1.9014039,"POLR1A","polymerase (RNA) I polypeptide A"
10490955,2.5e-08,3.01e-10,-11.761079,13.6300326,-1.6879491,"MTFR1","mitochondrial fission regulator 1"
10488830,2.54e-08,3.07e-10,-11.747665,13.6102585,-1.5994644,"PIGU","phosphatidylinositol glycan anchor biosynthesis, class U"
10413542,2.6e-08,3.17e-10,-11.727074,13.5798676,-2.0836025,"TKT","transketolase"
10378088,2.71e-08,3.32e-10,-11.695324,13.5329236,-2.7406038,"MYBBP1A","MYB binding protein (P160) 1a"
10387316,2.74e-08,3.36e-10,-11.686308,13.5195739,-1.1350912,"CHD3","chromodomain helicase DNA binding protein 3"
10532463,2.82e-08,3.48e-10,-11.66236,13.4840762,-1.5382314,"PUS1","pseudouridine synthase 1"
10547830,2.87e-08,3.56e-10,-11.647348,13.4617937,-2.9816071,"TPI1","triosephosphate isomerase 1"
10370025,2.87e-08,3.56e-10,-11.646663,13.4607767,-1.7170539,"SMARCB1","SWI"
10373814,2.89e-08,3.59e-10,-11.639899,13.4507294,-1.8485382,"PES1","pescadillo ribosomal biogenesis factor 1"
10564290,2.96e-08,3.69e-10,11.621892,13.4239585,1.3980798,"KLF13","Kruppel-like factor 13"
10347417,2.99e-08,3.75e-10,-11.611368,13.4082976,-1.6973312,"BCS1L","BCS1-like (yeast)"
10481920,3.04e-08,3.82e-10,-11.599121,13.3900576,-1.7124216,"PSMD5","proteasome (prosome, macropain) 26S subunit, non-ATPase, 5"
10511865,3.05e-08,3.84e-10,-11.59471,13.3834842,-2.8326357,"PTGES3","prostaglandin E synthase 3 (cytosolic)"
10375263,3.1e-08,3.91e-10,11.582016,13.3645572,1.2976383,"GM9972","predicted gene 9972"
10364744,3.31e-08,4.23e-10,-11.529114,13.2854997,-1.5611662,"NDUFS7","NADH dehydrogenase (ubiquinone) Fe-S protein 7"
10443836,3.31e-08,4.23e-10,-11.528335,13.2843341,-2.6833594,"RRP1B","ribosomal RNA processing 1 homolog B (S. cerevisiae)"
10393573,3.33e-08,4.28e-10,-11.520718,13.2729265,-2.5400513,"LGALS3BP","lectin, galactoside-binding, soluble, 3 binding protein"
10456995,3.39e-08,4.38e-10,-11.505685,13.2503965,-1.2753801,"TXNL4A","thioredoxin-like 4A"
10469505,3.4e-08,4.42e-10,-11.498964,13.2403144,-1.6122186,"COMMD3","COMM domain containing 3"
10437311,3.44e-08,4.49e-10,-11.488179,13.2241284,-1.5984012,"TRAP1","TNF receptor-associated protein 1"
10497920,3.54e-08,4.62e-10,11.468463,13.1945089,2.0249372,"ANKRD50","ankyrin repeat domain 50"
10364990,3.56e-08,4.67e-10,-11.462373,13.185351,-0.8980843,"EEF2","eukaryotic translation elongation factor 2"
10378508,3.58e-08,4.72e-10,-11.454507,13.1735175,-2.3501808,"TSR1","TSR1 20S rRNA accumulation"
10522396,3.58e-08,4.73e-10,-11.453609,13.1721655,-1.2191428,"OCIAD1","OCIA domain containing 1"
10416915,3.72e-08,4.93e-10,-11.425517,13.1298485,-2.0351339,"GM31005","predicted gene, 31005"
10473022,3.77e-08,5.01e-10,-11.414802,13.1136873,-2.0857959,"PLP2","proteolipid protein 2"
10492846,3.8e-08,5.11e-10,-11.401108,13.0930134,-1.2085617,"GATB","glutamyl-tRNA(Gln) amidotransferase, subunit B"
10515363,3.8e-08,5.11e-10,-11.400495,13.0920878,-1.6199426,"MMACHC","methylmalonic aciduria cblC type, with homocystinuria"
10475414,3.83e-08,5.17e-10,-11.39362,13.0817017,-2.6698778,"B2M","beta-2 microglobulin"
10433658,4.03e-08,5.47e-10,11.355658,13.0242594,1.2907799,"MIR365-1","microRNA 365-1"
10560816,4.12e-08,5.6e-10,-11.339074,12.9991187,-1.6210444,"ATP5G2","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)"
10467216,4.14e-08,5.65e-10,11.333898,12.9912655,0.9625641,"CPEB3","cytoplasmic polyadenylation element binding protein 3"
10585509,4.2e-08,5.76e-10,-11.320173,12.9704296,-1.3223947,"FBXO22","F-box protein 22"
10429385,4.28e-08,5.89e-10,11.304978,12.9473399,1.4103541,"MIR151","microRNA 151"
10571321,4.29e-08,5.92e-10,11.301646,12.9422725,1.3707866,"PPP1R3B","protein phosphatase 1, regulatory (inhibitor) subunit 3B"
10397094,4.29e-08,5.95e-10,-11.298731,12.9378399,-0.9949611,"PSEN1","presenilin 1"
10592099,4.29e-08,5.96e-10,-11.297629,12.9361631,-1.2854573,"DCPS","decapping enzyme, scavenger"
10557035,4.29e-08,5.98e-10,-11.295674,12.9331895,-1.8822797,"POLR3E","polymerase (RNA) III (DNA directed) polypeptide E"
10493259,4.32e-08,6.04e-10,-11.288957,12.9229668,-1.585938,"SSR2","signal sequence receptor, beta"
10458028,4.51e-08,6.34e-10,-11.256387,12.8733369,-1.6466628,"GYPC","glycophorin C"
10421908,4.76e-08,6.7e-10,-11.219153,12.8164612,-1.5616488,"RPS3A1","ribosomal protein S3A1"
10539592,4.86e-08,6.87e-10,-11.203206,12.7920573,-2.5340066,"SMYD5","SET and MYND domain containing 5"
10376392,4.98e-08,7.07e-10,11.183974,12.7625904,1.2501236,"OLFR325","olfactory receptor 325"
10351825,5.04e-08,7.18e-10,-11.173379,12.7463396,-2.5178744,"TAGLN2","transgelin 2"
10580274,5.07e-08,7.24e-10,-11.167736,12.73768,-1.8731704,"RNASEH2A","ribonuclease H2, large subunit"
10444761,5.09e-08,7.29e-10,-11.163471,12.7311321,-1.1742346,"DDX39B","DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B"
10371432,5.14e-08,7.39e-10,-11.15477,12.7177687,-1.6080569,"RTCB","RNA 2',3'-cyclic phosphate and 5'-OH ligase"
10373618,5.24e-08,7.54e-10,11.140882,12.6964213,1.1294455,"OLFR771","olfactory receptor 771"
10471745,5.3e-08,7.65e-10,11.131446,12.6819055,1.219859,"OLFR342","olfactory receptor 342"
10450640,5.42e-08,7.86e-10,-11.113761,12.6546762,-2.6140982,"MRPS18B","mitochondrial ribosomal protein S18B"
10478341,5.43e-08,7.89e-10,-11.111442,12.6511022,-1.7635896,"IFT52","intraflagellar transport 52"
10487629,5.56e-08,8.09e-10,-11.094268,12.6246224,-1.5511769,"IDH3B","isocitrate dehydrogenase 3 (NAD+) beta"
10464045,5.57e-08,8.14e-10,-11.090237,12.6184022,-1.8387549,"ACSL5","acyl-CoA synthetase long-chain family member 5"
10496629,5.68e-08,8.32e-10,-11.076161,12.5966691,-1.1060192,"SEP15","selenoprotein 15"
10438460,5.72e-08,8.4e-10,-11.069663,12.5866301,-1.532049,"PARL","presenilin associated, rhomboid-like"
10482517,5.83e-08,8.58e-10,-11.055785,12.5651714,-1.2094762,"NMI","N-myc (and STAT) interactor"
10519183,5.89e-08,8.69e-10,-11.047217,12.551913,-1.8800082,"ATAD3A","ATPase family, AAA domain containing 3A"
10600485,5.96e-08,8.83e-10,-11.03673,12.5356752,-2.7351637,"DKC1","dyskeratosis congenita 1, dyskerin"
10437384,6.07e-08,9.02e-10,-11.022961,12.5143365,-1.4941217,"TFAP4","transcription factor AP4"
10417601,6.29e-08,9.38e-10,-10.996846,12.4738098,-1.5157179,"GM12504","prothymosin alpha pseudogene"
10385043,6.34e-08,9.5e-10,-10.989095,12.4617673,-2.8723846,"NPM1","nucleophosmin 1"
10537728,6.45e-08,9.69e-10,-10.976108,12.441574,-1.3174983,"CASP2","caspase 2"
10518300,6.49e-08,9.77e-10,-10.970558,12.4329394,-1.9138906,"TNFRSF1B","tumor necrosis factor receptor superfamily, member 1b"
10603833,6.51e-08,9.82e-10,-10.967274,12.4278289,-2.8236369,"USMG5","upregulated during skeletal muscle growth 5"
10421293,6.71e-08,1.02e-09,-10.945083,12.3932611,-1.688879,"PPP3CC","protein phosphatase 3, catalytic subunit, gamma isoform"
10445926,6.73e-08,1.02e-09,10.942166,12.3887132,1.0111721,"4932415M13RIK","RIKEN cDNA 4932415M13 gene"
10403579,7.3e-08,1.11e-09,10.885606,12.3003504,1.2917453,"PRL2C5","prolactin family 2, subfamily c, member 5"
10358573,7.32e-08,1.12e-09,10.878717,12.2895628,1.1684195,"HMCN1","hemicentin 1"
10542264,7.43e-08,1.14e-09,-10.867274,12.2716352,-1.6890505,"SMIM10L1","small integral membrane protein 10 like 1"
10380260,7.6e-08,1.18e-09,-10.84986,12.244323,-1.3091906,"TRIM25","tripartite motif-containing 25"
10442435,7.62e-08,1.18e-09,-10.844654,12.236152,-1.5365501,"RNPS1","ribonucleic acid binding protein S1"
10556571,7.62e-08,1.19e-09,-10.843736,12.2347106,-1.1967437,"RPL19","ribosomal protein L19"
10356999,7.71e-08,1.2e-09,-10.834508,12.2202189,-2.0794252,"PRDX2","peroxiredoxin 2"
10604904,7.84e-08,1.23e-09,-10.82193,12.2004503,-1.5987908,"RPS6","ribosomal protein S6"
10518329,7.85e-08,1.23e-09,-10.81993,12.1973051,-0.7778123,"RPL28","ribosomal protein L28"
10433672,7.9e-08,1.25e-09,-10.811907,12.1846849,-1.5852006,"RRN3","RRN3 RNA polymerase I transcription factor homolog (yeast)"
10452978,7.9e-08,1.25e-09,-10.811885,12.1846493,-1.7893966,"GM6548","eukaryotic translation elongation factor 1 alpha 1 pseudogene"
10366796,8e-08,1.27e-09,-10.802061,12.1691859,-2.468729,"METTL1","methyltransferase like 1"
10523547,8.33e-08,1.32e-09,10.772469,12.1225436,1.0245423,"AGPAT9","1-acylglycerol-3-phosphate O-acyltransferase 9"
10358709,8.33e-08,1.33e-09,-10.771051,12.1203066,-2.3289772,"COX7B","cytochrome c oxidase subunit VIIb"
10606744,8.58e-08,1.37e-09,-10.75051,12.0878687,-1.4366378,"RPS2","ribosomal protein S2"
10364696,8.66e-08,1.39e-09,-10.741579,12.0737507,-1.7351722,"ATP5D","ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit"
10508382,8.66e-08,1.39e-09,-10.741563,12.0737255,-2.5017637,"AK2","adenylate kinase 2"
10462081,8.71e-08,1.4e-09,-10.736176,12.0652058,-1.3826483,"NSA2","NSA2 ribosome biogenesis homolog"
10410393,8.73e-08,1.41e-09,-10.733227,12.0605404,-1.4776674,"MTRR","5-methyltetrahydrofolate-homocysteine methyltransferase reductase"
10488734,8.79e-08,1.43e-09,10.725076,12.0476406,0.9349758,"SUN5","Sad1 and UNC84 domain containing 5"
10517147,8.79e-08,1.43e-09,-10.723837,12.0456785,-1.3909438,"DHDDS","dehydrodolichyl diphosphate synthase"
10471715,9.04e-08,1.48e-09,-10.702306,12.0115657,-1.9931148,"MRRF","mitochondrial ribosome recycling factor"
10598791,9.05e-08,1.48e-09,10.699438,12.007017,1.0564852,"GM5755","predicted pseudogene 5755"
10484389,9.31e-08,1.53e-09,-10.677591,11.9723425,-1.2811973,"TFPI","tissue factor pathway inhibitor"
10543134,9.53e-08,1.58e-09,-10.660804,11.9456637,-1.8062405,"NDUFA4","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4"
10355806,9.57e-08,1.59e-09,-10.656599,11.9389748,-2.6180448,"TUBA4A","tubulin, alpha 4A"
10602009,9.86e-08,1.64e-09,10.63609,11.9063277,0.8082232,"RNF128","ring finger protein 128"
